Datetime,Datetime2,Intensity,UV Index,Voltage
18:54:48.27,25/7/22 18:59:9,0.04,0,0.02
18:54:47.20,25/7/22 18:59:8,0.04,0,0.02
18:54:46.12,25/7/22 18:59:6,0.04,0,0.03
18:54:45.05,25/7/22 18:59:5,0.04,0,0.02
18:54:43.98,25/7/22 18:59:4,0.04,0,0.03
18:54:42.94,25/7/22 18:59:3,0.04,0,0.02
18:54:41.90,25/7/22 18:59:2,0.04,0,0.02
18:54:40.85,25/7/22 18:59:1,0.04,0,0.02
18:54:39.81,25/7/22 18:59:0,0.04,0,0.02
18:54:38.73,25/7/22 18:58:59,0.04,0,0.02
18:54:37.69,25/7/22 18:58:58,0.04,0,0.03
18:54:36.62,25/7/22 18:58:57,0.04,0,0.03
18:54:35.54,25/7/22 18:58:56,0.04,0,0.02
18:54:34.47,25/7/22 18:58:55,0.04,0,0.03
18:54:33.39,25/7/22 18:58:54,0.05,0,0.03
18:54:32.35,25/7/22 18:58:53,0.04,0,0.03
18:54:31.27,25/7/22 18:58:52,0.04,0,0.03
18:54:30.23,25/7/22 18:58:51,0.04,0,0.02
18:54:29.15,25/7/22 18:58:49,0.04,0,0.02
18:54:28.07,25/7/22 18:58:48,0.04,0,0.03
18:54:27.04,25/7/22 18:58:47,0.04,0,0.02
18:54:25.99,25/7/22 18:58:46,0.04,0,0.02
18:54:24.92,25/7/22 18:58:45,0.04,0,0.02
18:54:23.87,25/7/22 18:58:44,0.04,0,0.03
18:54:22.79,25/7/22 18:58:43,0.04,0,0.03
18:54:21.72,25/7/22 18:58:42,0.03,0,0.02
18:54:20.65,25/7/22 18:58:41,0.04,0,0.03
18:54:19.56,25/7/22 18:58:40,0.03,0,0.02
18:54:18.52,25/7/22 18:58:39,0.04,0,0.02
18:54:17.47,25/7/22 18:58:38,0.04,0,0.02
18:54:16.40,25/7/22 18:58:37,0.04,0,0.02
18:54:15.35,25/7/22 18:58:36,0.04,0,0.03
18:54:14.32,25/7/22 18:58:35,0.04,0,0.03
18:54:13.24,25/7/22 18:58:34,0.04,0,0.03
18:54:12.19,25/7/22 18:58:33,0.04,0,0.02
18:54:11.16,25/7/22 18:58:31,0.04,0,0.02
18:54:10.10,25/7/22 18:58:30,0.04,0,0.02
18:54:09.04,25/7/22 18:58:29,0.04,0,0.02
18:54:07.95,25/7/22 18:58:28,0.04,0,0.03
18:54:06.88,25/7/22 18:58:27,0.04,0,0.02
18:54:05.84,25/7/22 18:58:26,0.04,0,0.03
18:54:04.76,25/7/22 18:58:25,0.04,0,0.03
18:54:03.72,25/7/22 18:58:24,0.04,0,0.02
18:54:02.64,25/7/22 18:58:23,0.04,0,0.02
18:54:01.57,25/7/22 18:58:22,0.04,0,0.03
18:54:00.53,25/7/22 18:58:21,0.04,0,0.02
18:53:59.48,25/7/22 18:58:20,0.04,0,0.02
18:53:58.44,25/7/22 18:58:19,0.04,0,0.02
18:53:57.40,25/7/22 18:58:18,0.04,0,0.02
18:53:56.32,25/7/22 18:58:17,0.04,0,0.02
18:53:55.24,25/7/22 18:58:16,0.04,0,0.03
18:53:54.17,25/7/22 18:58:15,0.04,0,0.02
18:53:53.10,25/7/22 18:58:13,0.04,0,0.03
18:53:52.01,25/7/22 18:58:12,0.04,0,0.02
18:53:50.94,25/7/22 18:58:11,0.05,0,0.03
18:53:49.89,25/7/22 18:58:10,0.04,0,0.02
18:53:48.86,25/7/22 18:58:9,0.04,0,0.02
18:53:47.81,25/7/22 18:58:8,0.04,0,0.02
18:53:46.74,25/7/22 18:58:7,0.04,0,0.02
18:53:45.69,25/7/22 18:58:6,0.04,0,0.03
18:53:44.62,25/7/22 18:58:5,0.04,0,0.03
18:53:43.54,25/7/22 18:58:4,0.05,0,0.03
18:53:42.47,25/7/22 18:58:3,0.04,0,0.02
18:53:41.42,25/7/22 18:58:2,0.04,0,0.03
18:53:40.35,25/7/22 18:58:1,0.04,0,0.03
18:53:39.28,25/7/22 18:58:0,0.04,0,0.02
18:53:38.23,25/7/22 18:57:59,0.04,0,0.03
18:53:37.16,25/7/22 18:57:57,0.04,0,0.03
18:53:36.12,25/7/22 18:57:56,0.04,0,0.02
18:53:35.06,25/7/22 18:57:55,0.04,0,0.02
18:53:33.99,25/7/22 18:57:54,0.04,0,0.02
18:53:32.92,25/7/22 18:57:53,0.04,0,0.03
18:53:31.84,25/7/22 18:57:52,0.03,0,0.02
18:53:30.79,25/7/22 18:57:51,0.04,0,0.02
18:53:29.76,25/7/22 18:57:50,0.04,0,0.02
18:53:28.67,25/7/22 18:57:49,0.04,0,0.02
18:53:27.64,25/7/22 18:57:48,0.04,0,0.03
18:53:26.56,25/7/22 18:57:47,0.04,0,0.03
18:53:25.49,25/7/22 18:57:46,0.04,0,0.02
18:53:24.41,25/7/22 18:57:45,0.04,0,0.03
18:53:23.37,25/7/22 18:57:44,0.04,0,0.02
18:53:22.32,25/7/22 18:57:43,0.04,0,0.02
18:53:21.24,25/7/22 18:57:42,0.04,0,0.02
18:53:20.20,25/7/22 18:57:41,0.04,0,0.03
18:53:19.16,25/7/22 18:57:39,0.04,0,0.03
18:53:18.11,25/7/22 18:57:38,0.04,0,0.03
18:53:17.04,25/7/22 18:57:37,0.04,0,0.03
18:53:16.00,25/7/22 18:57:36,0.04,0,0.02
18:53:14.92,25/7/22 18:57:35,0.04,0,0.02
18:53:13.85,25/7/22 18:57:34,0.04,0,0.03
18:53:12.78,25/7/22 18:57:33,0.04,0,0.02
18:53:11.69,25/7/22 18:57:32,0.03,0,0.02
18:53:10.62,25/7/22 18:57:31,0.04,0,0.02
18:53:09.58,25/7/22 18:57:30,0.04,0,0.03
18:53:08.54,25/7/22 18:57:29,0.04,0,0.03
18:53:07.47,25/7/22 18:57:28,0.04,0,0.03
18:53:06.42,25/7/22 18:57:27,0.04,0,0.02
18:53:05.37,25/7/22 18:57:26,0.04,0,0.02
18:53:04.29,25/7/22 18:57:25,0.04,0,0.02
18:53:03.26,25/7/22 18:57:24,0.04,0,0.03
18:53:02.21,25/7/22 18:57:23,0.04,0,0.03
18:53:01.13,25/7/22 18:57:21,0.04,0,0.03
18:53:00.06,25/7/22 18:57:20,0.04,0,0.02
18:52:58.99,25/7/22 18:57:19,0.04,0,0.03
18:52:57.94,25/7/22 18:57:18,0.04,0,0.02
18:52:56.89,25/7/22 18:57:17,0.04,0,0.02
18:52:55.83,25/7/22 18:57:16,0.04,0,0.02
18:52:54.77,25/7/22 18:57:15,0.04,0,0.03
18:52:53.71,25/7/22 18:57:14,0.04,0,0.03
18:52:52.66,25/7/22 18:57:13,0.04,0,0.02
18:52:51.58,25/7/22 18:57:12,0.04,0,0.02
18:52:50.54,25/7/22 18:57:11,0.04,0,0.03
18:52:49.49,25/7/22 18:57:10,0.04,0,0.03
18:52:48.42,25/7/22 18:57:9,0.04,0,0.03
18:52:47.35,25/7/22 18:57:8,0.05,0,0.03
18:52:46.26,25/7/22 18:57:7,0.04,0,0.02
18:52:45.22,25/7/22 18:57:6,0.04,0,0.03
18:52:44.16,25/7/22 18:57:4,0.04,0,0.03
18:52:43.10,25/7/22 18:57:3,0.04,0,0.02
18:52:42.03,25/7/22 18:57:2,0.04,0,0.02
18:52:40.95,25/7/22 18:57:1,0.04,0,0.03
18:52:39.91,25/7/22 18:57:0,0.04,0,0.02
18:52:38.88,25/7/22 18:56:59,0.04,0,0.02
18:52:37.80,25/7/22 18:56:58,0.04,0,0.02
18:52:36.72,25/7/22 18:56:57,0.04,0,0.03
18:52:35.68,25/7/22 18:56:56,0.04,0,0.02
18:52:34.61,25/7/22 18:56:55,0.04,0,0.02
18:52:33.53,25/7/22 18:56:54,0.04,0,0.03
18:52:32.45,25/7/22 18:56:53,0.04,0,0.02
18:52:31.37,25/7/22 18:56:52,0.04,0,0.03
18:52:30.33,25/7/22 18:56:51,0.04,0,0.02
18:52:29.29,25/7/22 18:56:50,0.04,0,0.02
18:52:28.21,25/7/22 18:56:49,0.04,0,0.02
18:52:27.14,25/7/22 18:56:47,0.04,0,0.03
18:52:26.09,25/7/22 18:56:46,0.04,0,0.02
18:52:25.06,25/7/22 18:56:45,0.04,0,0.02
18:52:24.01,25/7/22 18:56:44,0.04,0,0.02
18:52:22.93,25/7/22 18:56:43,0.04,0,0.02
18:52:21.89,25/7/22 18:56:42,0.04,0,0.03
18:52:20.82,25/7/22 18:56:41,0.04,0,0.03
18:52:19.77,25/7/22 18:56:40,0.04,0,0.02
18:52:18.69,25/7/22 18:56:39,0.04,0,0.02
18:52:17.63,25/7/22 18:56:38,0.04,0,0.03
18:52:16.57,25/7/22 18:56:37,0.04,0,0.02
18:52:15.54,25/7/22 18:56:36,0.04,0,0.02
18:52:14.48,25/7/22 18:56:35,0.04,0,0.02
18:52:13.45,25/7/22 18:56:34,0.04,0,0.02
18:52:12.36,25/7/22 18:56:33,0.04,0,0.02
18:52:11.33,25/7/22 18:56:32,0.04,0,0.03
18:52:10.24,25/7/22 18:56:31,0.04,0,0.03
18:52:09.21,25/7/22 18:56:30,0.04,0,0.02
18:52:08.15,25/7/22 18:56:28,0.04,0,0.02
18:52:07.08,25/7/22 18:56:27,0.04,0,0.02
18:52:06.05,25/7/22 18:56:26,0.04,0,0.03
18:52:04.96,25/7/22 18:56:25,0.04,0,0.03
18:52:03.90,25/7/22 18:56:24,0.04,0,0.02
18:52:02.81,25/7/22 18:56:23,0.04,0,0.03
18:52:01.78,25/7/22 18:56:22,0.04,0,0.02
18:52:00.69,25/7/22 18:56:21,0.04,0,0.02
18:51:59.63,25/7/22 18:56:20,0.04,0,0.03
18:51:58.54,25/7/22 18:56:19,0.04,0,0.02
18:51:57.51,25/7/22 18:56:18,0.04,0,0.03
18:51:56.44,25/7/22 18:56:17,0.04,0,0.03
18:51:55.36,25/7/22 18:56:16,0.05,0,0.03
18:51:54.31,25/7/22 18:56:15,0.04,0,0.02
18:51:53.23,25/7/22 18:56:14,0.04,0,0.02
18:51:52.16,25/7/22 18:56:12,0.04,0,0.03
18:51:51.08,25/7/22 18:56:11,0.05,0,0.03
18:51:50.01,25/7/22 18:56:10,0.04,0,0.02
18:51:48.97,25/7/22 18:56:9,0.04,0,0.03
18:51:47.92,25/7/22 18:56:8,0.04,0,0.03
18:51:46.85,25/7/22 18:56:7,0.04,0,0.03
18:51:45.77,25/7/22 18:56:6,0.04,0,0.02
18:51:44.70,25/7/22 18:56:5,0.04,0,0.03
18:51:43.62,25/7/22 18:56:4,0.04,0,0.02
18:51:42.59,25/7/22 18:56:3,0.04,0,0.03
18:51:41.54,25/7/22 18:56:2,0.04,0,0.03
18:51:40.46,25/7/22 18:56:1,0.04,0,0.03
18:51:39.42,25/7/22 18:56:0,0.04,0,0.02
18:51:38.35,25/7/22 18:55:59,0.04,0,0.02
18:51:37.27,25/7/22 18:55:58,0.05,0,0.03
18:51:36.19,25/7/22 18:55:57,0.04,0,0.03
18:51:35.11,25/7/22 18:55:55,0.05,0,0.03
18:51:34.05,25/7/22 18:55:54,0.04,0,0.02
18:51:32.97,25/7/22 18:55:53,0.04,0,0.03
18:51:31.90,25/7/22 18:55:52,0.04,0,0.02
18:51:30.85,25/7/22 18:55:51,0.04,0,0.03
18:51:29.81,25/7/22 18:55:50,0.04,0,0.03
18:51:28.73,25/7/22 18:55:49,0.04,0,0.03
18:51:27.69,25/7/22 18:55:48,0.05,0,0.03
18:51:26.60,25/7/22 18:55:47,0.05,0,0.03
18:51:25.56,25/7/22 18:55:46,0.04,0,0.02
18:51:24.48,25/7/22 18:55:45,0.04,0,0.02
18:51:23.42,25/7/22 18:55:44,0.05,0,0.03
18:51:22.34,25/7/22 18:55:43,0.04,0,0.03
18:51:21.27,25/7/22 18:55:42,0.05,0,0.03
18:51:20.18,25/7/22 18:55:41,0.04,0,0.03
18:51:19.12,25/7/22 18:55:39,0.04,0,0.02
18:51:18.03,25/7/22 18:55:38,0.05,0,0.03
18:51:16.96,25/7/22 18:55:37,0.04,0,0.03
18:51:15.92,25/7/22 18:55:36,0.04,0,0.02
18:51:14.84,25/7/22 18:55:35,0.04,0,0.02
18:51:13.77,25/7/22 18:55:34,0.04,0,0.03
18:51:12.70,25/7/22 18:55:33,0.05,0,0.03
18:51:11.61,25/7/22 18:55:32,0.04,0,0.02
18:51:10.57,25/7/22 18:55:31,0.04,0,0.03
18:51:09.52,25/7/22 18:55:30,0.04,0,0.03
18:51:08.45,25/7/22 18:55:29,0.04,0,0.03
18:51:07.42,25/7/22 18:55:28,0.04,0,0.02
18:51:06.36,25/7/22 18:55:27,0.04,0,0.02
18:51:05.32,25/7/22 18:55:26,0.04,0,0.02
18:51:04.28,25/7/22 18:55:25,0.04,0,0.02
18:51:03.20,25/7/22 18:55:24,0.04,0,0.02
18:51:02.15,25/7/22 18:55:22,0.04,0,0.03
18:51:01.08,25/7/22 18:55:21,0.04,0,0.03
18:51:00.05,25/7/22 18:55:20,0.04,0,0.02
18:50:59.00,25/7/22 18:55:19,0.04,0,0.02
18:50:57.93,25/7/22 18:55:18,0.04,0,0.02
18:50:56.85,25/7/22 18:55:17,0.04,0,0.03
18:50:55.81,25/7/22 18:55:16,0.04,0,0.02
18:50:54.73,25/7/22 18:55:15,0.04,0,0.02
18:50:53.65,25/7/22 18:55:14,0.05,0,0.03
18:50:52.58,25/7/22 18:55:13,0.04,0,0.02
18:50:51.51,25/7/22 18:55:12,0.04,0,0.03
18:50:50.47,25/7/22 18:55:11,0.04,0,0.02
18:50:49.40,25/7/22 18:55:10,0.04,0,0.02
18:50:48.32,25/7/22 18:55:9,0.03,0,0.02
18:50:47.27,25/7/22 18:55:8,0.04,0,0.03
18:50:46.20,25/7/22 18:55:7,0.04,0,0.03
18:50:45.12,25/7/22 18:55:5,0.04,0,0.02
18:50:44.05,25/7/22 18:55:4,0.05,0,0.03
18:50:43.00,25/7/22 18:55:3,0.04,0,0.02
18:50:41.92,25/7/22 18:55:2,0.04,0,0.02
18:50:40.85,25/7/22 18:55:1,0.04,0,0.03
18:50:39.78,25/7/22 18:55:0,0.04,0,0.02
18:50:38.70,25/7/22 18:54:59,0.04,0,0.03
18:50:37.66,25/7/22 18:54:58,0.04,0,0.02
18:50:36.58,25/7/22 18:54:57,0.04,0,0.02
18:50:35.51,25/7/22 18:54:56,0.04,0,0.03
18:50:34.43,25/7/22 18:54:55,0.04,0,0.02
18:50:33.35,25/7/22 18:54:54,0.03,0,0.02
18:50:32.28,25/7/22 18:54:53,0.05,0,0.03
18:50:31.24,25/7/22 18:54:52,0.04,0,0.02
18:50:30.16,25/7/22 18:54:50,0.04,0,0.02
18:50:29.12,25/7/22 18:54:49,0.04,0,0.03
18:50:28.04,25/7/22 18:54:48,0.04,0,0.03
18:50:27.00,25/7/22 18:54:47,0.04,0,0.02
18:50:25.95,25/7/22 18:54:46,0.04,0,0.02
18:50:24.87,25/7/22 18:54:45,0.04,0,0.02
18:50:23.80,25/7/22 18:54:44,0.05,0,0.03
18:50:22.73,25/7/22 18:54:43,0.04,0,0.03
18:50:21.68,25/7/22 18:54:42,0.04,0,0.02
18:50:20.61,25/7/22 18:54:41,0.04,0,0.02
18:50:19.54,25/7/22 18:54:40,0.03,0,0.02
18:50:18.46,25/7/22 18:54:39,0.04,0,0.03
18:50:17.39,25/7/22 18:54:38,0.04,0,0.02
18:50:16.32,25/7/22 18:54:37,0.04,0,0.03
18:50:15.23,25/7/22 18:54:36,0.04,0,0.02
18:50:14.19,25/7/22 18:54:35,0.04,0,0.03
18:50:13.11,25/7/22 18:54:33,0.04,0,0.03
18:50:12.04,25/7/22 18:54:32,0.04,0,0.02
18:50:10.97,25/7/22 18:54:31,0.04,0,0.03
18:50:09.88,25/7/22 18:54:30,0.04,0,0.02
18:50:08.82,25/7/22 18:54:29,0.04,0,0.03
18:50:07.78,25/7/22 18:54:28,0.04,0,0.02
18:50:06.73,25/7/22 18:54:27,0.04,0,0.02
18:50:05.65,25/7/22 18:54:26,0.04,0,0.02
18:50:04.61,25/7/22 18:54:25,0.04,0,0.03
18:50:03.57,25/7/22 18:54:24,0.04,0,0.03
18:50:02.48,25/7/22 18:54:23,0.04,0,0.03
18:50:01.42,25/7/22 18:54:22,0.04,0,0.02
18:50:00.38,25/7/22 18:54:21,0.04,0,0.03
18:49:59.33,25/7/22 18:54:20,0.04,0,0.03
18:49:58.26,25/7/22 18:54:19,0.04,0,0.03
18:49:57.17,25/7/22 18:54:18,0.03,0,0.02
18:49:56.11,25/7/22 18:54:16,0.04,0,0.02
18:49:55.04,25/7/22 18:54:15,0.04,0,0.03
18:49:53.99,25/7/22 18:54:14,0.04,0,0.02
18:49:52.92,25/7/22 18:54:13,0.04,0,0.02
18:49:51.83,25/7/22 18:54:12,0.03,0,0.02
18:49:50.76,25/7/22 18:54:11,0.04,0,0.02
18:49:49.72,25/7/22 18:54:10,0.04,0,0.03
18:49:48.65,25/7/22 18:54:9,0.04,0,0.03
18:49:47.60,25/7/22 18:54:8,0.04,0,0.02
18:49:46.56,25/7/22 18:54:7,0.04,0,0.02
18:49:45.48,25/7/22 18:54:6,0.04,0,0.02
18:49:44.41,25/7/22 18:54:5,0.04,0,0.03
18:49:43.37,25/7/22 18:54:4,0.04,0,0.02
18:49:42.32,25/7/22 18:54:3,0.04,0,0.02
18:49:41.25,25/7/22 18:54:2,0.04,0,0.02
18:49:40.17,25/7/22 18:54:0,0.04,0,0.03
18:49:39.10,25/7/22 18:53:59,0.04,0,0.02
18:49:38.05,25/7/22 18:53:58,0.04,0,0.03
18:49:36.98,25/7/22 18:53:57,0.04,0,0.03
18:49:35.89,25/7/22 18:53:56,0.04,0,0.02
18:49:34.83,25/7/22 18:53:55,0.04,0,0.03
18:49:33.79,25/7/22 18:53:54,0.04,0,0.02
18:49:32.74,25/7/22 18:53:53,0.04,0,0.02
18:49:31.70,25/7/22 18:53:52,0.04,0,0.02
18:49:30.62,25/7/22 18:53:51,0.04,0,0.02
18:49:29.55,25/7/22 18:53:50,0.04,0,0.03
18:49:28.47,25/7/22 18:53:49,0.04,0,0.02
18:49:27.40,25/7/22 18:53:48,0.04,0,0.03
18:49:26.32,25/7/22 18:53:47,0.03,0,0.02
18:49:25.25,25/7/22 18:53:46,0.04,0,0.02
18:49:24.17,25/7/22 18:53:44,0.04,0,0.03
18:49:23.10,25/7/22 18:53:43,0.05,0,0.03
18:49:22.02,25/7/22 18:53:42,0.03,0,0.02
18:49:20.95,25/7/22 18:53:41,0.04,0,0.02
18:49:19.88,25/7/22 18:53:40,0.04,0,0.03
18:49:18.83,25/7/22 18:53:39,0.04,0,0.02
18:49:17.76,25/7/22 18:53:38,0.04,0,0.02
18:49:16.71,25/7/22 18:53:37,0.04,0,0.03
18:49:15.67,25/7/22 18:53:36,0.04,0,0.03
18:49:14.59,25/7/22 18:53:35,0.04,0,0.03
18:49:13.52,25/7/22 18:53:34,0.04,0,0.02
18:49:12.44,25/7/22 18:53:33,0.03,0,0.02
18:49:11.40,25/7/22 18:53:32,0.04,0,0.02
18:49:10.35,25/7/22 18:53:31,0.04,0,0.02
18:49:09.31,25/7/22 18:53:30,0.04,0,0.02
18:49:08.27,25/7/22 18:53:29,0.04,0,0.02
18:49:07.22,25/7/22 18:53:28,0.04,0,0.02
18:49:06.18,25/7/22 18:53:27,0.04,0,0.02
18:49:05.13,25/7/22 18:53:25,0.04,0,0.02
18:49:04.06,25/7/22 18:53:24,0.04,0,0.02
18:49:03.01,25/7/22 18:53:23,0.04,0,0.03
18:49:01.97,25/7/22 18:53:22,0.04,0,0.03
18:49:00.90,25/7/22 18:53:21,0.04,0,0.03
18:48:59.82,25/7/22 18:53:20,0.04,0,0.02
18:48:58.75,25/7/22 18:53:19,0.04,0,0.03
18:48:57.67,25/7/22 18:53:18,0.04,0,0.02
18:48:56.60,25/7/22 18:53:17,0.04,0,0.03
18:48:55.52,25/7/22 18:53:16,0.04,0,0.02
18:48:54.45,25/7/22 18:53:15,0.04,0,0.03
18:48:53.40,25/7/22 18:53:14,0.04,0,0.02
18:48:52.36,25/7/22 18:53:13,0.04,0,0.02
18:48:51.28,25/7/22 18:53:12,0.04,0,0.02
18:48:50.21,25/7/22 18:53:11,0.05,0,0.03
18:48:49.13,25/7/22 18:53:9,0.04,0,0.03
18:48:48.06,25/7/22 18:53:8,0.04,0,0.02
18:48:47.01,25/7/22 18:53:7,0.04,0,0.03
18:48:45.97,25/7/22 18:53:6,0.04,0,0.03
18:48:44.93,25/7/22 18:53:5,0.04,0,0.03
18:48:43.85,25/7/22 18:53:4,0.04,0,0.03
18:48:42.77,25/7/22 18:53:3,0.05,0,0.03
18:48:41.73,25/7/22 18:53:2,0.04,0,0.02
18:48:40.69,25/7/22 18:53:1,0.04,0,0.02
18:48:39.64,25/7/22 18:53:0,0.04,0,0.02
18:48:38.57,25/7/22 18:52:59,0.04,0,0.02
18:48:37.49,25/7/22 18:52:58,0.04,0,0.03
18:48:36.42,25/7/22 18:52:57,0.03,0,0.02
18:48:35.37,25/7/22 18:52:56,0.04,0,0.03
18:48:34.33,25/7/22 18:52:55,0.04,0,0.03
18:48:33.26,25/7/22 18:52:54,0.04,0,0.03
18:48:32.20,25/7/22 18:52:53,0.04,0,0.02
18:48:31.16,25/7/22 18:52:51,0.04,0,0.02
18:48:30.09,25/7/22 18:52:50,0.04,0,0.02
18:48:29.01,25/7/22 18:52:49,0.04,0,0.03
18:48:27.96,25/7/22 18:52:48,0.04,0,0.02
18:48:26.89,25/7/22 18:52:47,0.04,0,0.02
18:48:25.82,25/7/22 18:52:46,0.04,0,0.03
