Datetime,Datetime2,Intensity,UV Index,Voltage
15:15:07.53,25/7/22 15:19:28,0.16,0,0.11
15:15:06.45,25/7/22 15:19:27,0.16,0,0.11
15:15:05.38,25/7/22 15:19:26,0.15,0,0.1
15:15:04.31,25/7/22 15:19:25,0.16,0,0.11
15:15:03.24,25/7/22 15:19:24,0.15,0,0.1
15:15:02.20,25/7/22 15:19:22,0.15,0,0.1
15:15:01.13,25/7/22 15:19:21,0.15,0,0.1
15:15:00.06,25/7/22 15:19:20,0.16,0,0.11
15:14:59.01,25/7/22 15:19:19,0.15,0,0.1
15:14:57.94,25/7/22 15:19:18,0.15,0,0.1
15:14:56.87,25/7/22 15:19:17,0.16,0,0.11
15:14:55.80,25/7/22 15:19:16,0.15,0,0.1
15:14:54.73,25/7/22 15:19:15,0.15,0,0.1
15:14:53.68,25/7/22 15:19:14,0.15,0,0.1
15:14:52.61,25/7/22 15:19:13,0.15,0,0.1
15:14:51.53,25/7/22 15:19:12,0.16,0,0.11
15:14:50.47,25/7/22 15:19:11,0.15,0,0.1
15:14:49.40,25/7/22 15:19:10,0.17,0,0.11
15:14:48.35,25/7/22 15:19:9,0.16,0,0.11
15:14:47.28,25/7/22 15:19:8,0.16,0,0.11
15:14:46.24,25/7/22 15:19:7,0.15,0,0.1
15:14:45.20,25/7/22 15:19:5,0.15,0,0.1
15:14:44.12,25/7/22 15:19:4,0.15,0,0.1
15:14:43.04,25/7/22 15:19:3,0.16,0,0.11
15:14:42.01,25/7/22 15:19:2,0.15,0,0.1
15:14:40.94,25/7/22 15:19:1,0.15,0,0.1
15:14:39.86,25/7/22 15:19:0,0.16,0,0.11
15:14:38.82,25/7/22 15:18:59,0.15,0,0.1
15:14:37.75,25/7/22 15:18:58,0.15,0,0.1
15:14:36.67,25/7/22 15:18:57,0.16,0,0.11
15:14:35.60,25/7/22 15:18:56,0.15,0,0.1
15:14:34.54,25/7/22 15:18:55,0.16,0,0.11
15:14:33.46,25/7/22 15:18:54,0.15,0,0.1
15:14:32.38,25/7/22 15:18:53,0.16,0,0.11
15:14:31.35,25/7/22 15:18:52,0.15,0,0.1
15:14:30.31,25/7/22 15:18:51,0.15,0,0.1
15:14:29.26,25/7/22 15:18:50,0.15,0,0.1
15:14:28.21,25/7/22 15:18:48,0.15,0,0.1
15:14:27.17,25/7/22 15:18:47,0.15,0,0.1
15:14:26.12,25/7/22 15:18:46,0.15,0,0.1
15:14:25.08,25/7/22 15:18:45,0.15,0,0.1
15:14:24.03,25/7/22 15:18:44,0.15,0,0.1
15:14:22.99,25/7/22 15:18:43,0.15,0,0.1
15:14:21.95,25/7/22 15:18:42,0.15,0,0.1
15:14:20.87,25/7/22 15:18:41,0.15,0,0.1
15:14:19.83,25/7/22 15:18:40,0.16,0,0.11
15:14:18.79,25/7/22 15:18:39,0.16,0,0.11
15:14:17.74,25/7/22 15:18:38,0.16,0,0.11
15:14:16.67,25/7/22 15:18:37,0.16,0,0.11
15:14:15.59,25/7/22 15:18:36,0.15,0,0.1
15:14:14.53,25/7/22 15:18:35,0.15,0,0.1
15:14:13.46,25/7/22 15:18:34,0.16,0,0.11
15:14:12.42,25/7/22 15:18:33,0.15,0,0.1
15:14:11.34,25/7/22 15:18:32,0.15,0,0.1
15:14:10.27,25/7/22 15:18:31,0.16,0,0.11
15:14:09.22,25/7/22 15:18:29,0.15,0,0.1
15:14:08.15,25/7/22 15:18:28,0.15,0,0.1
15:14:07.09,25/7/22 15:18:27,0.15,0,0.1
15:14:06.04,25/7/22 15:18:26,0.15,0,0.1
15:14:04.97,25/7/22 15:18:25,0.15,0,0.1
15:14:03.89,25/7/22 15:18:24,0.16,0,0.11
15:14:02.83,25/7/22 15:18:23,0.15,0,0.1
15:14:01.74,25/7/22 15:18:22,0.16,0,0.11
15:14:00.67,25/7/22 15:18:21,0.15,0,0.1
15:13:59.63,25/7/22 15:18:20,0.16,0,0.11
15:13:58.57,25/7/22 15:18:19,0.16,0,0.11
15:13:57.50,25/7/22 15:18:18,0.15,0,0.1
15:13:56.43,25/7/22 15:18:17,0.16,0,0.11
15:13:55.34,25/7/22 15:18:16,0.15,0,0.1
15:13:54.28,25/7/22 15:18:15,0.16,0,0.11
15:13:53.24,25/7/22 15:18:14,0.15,0,0.1
